GBIF_ID,Institution_ID,Dataset_ID,Year_rec,Year_date,Mon_date,Day_date,Lat_dec,Lon_dec,Scientific_name,Phylum,Class,Order,Family,Subfamily,Genus,Depth,Sci_name_verbatim
90258343,,,,9999,99,99,15,90,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma acherniosum"
90257478,,,,9999,99,99,15,90,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
90257476,,,,9999,99,99,8.5,79,"Pyrosoma ovatum Neumann, 1909",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma ovatum"
90257474,,,,9999,99,99,8.5,79,"Pyrosoma aherniosum Seeliger, 1895",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma aherniosum"
899692630,,,2010,2010,4,20,25.755633,-80.048942,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899692593,,,2010,2010,4,20,25.753565,-80.050352,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899692583,,,2010,2010,4,20,25.746895,-80.04928,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899690969,,,1999,1999,5,14,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899690947,,,1990,1990,6,21,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899562264,,,1973,1973,4,29,24.366667,-84.833333,"Pyrosoma giganteum Lesueur, 1815",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma gigantea"
899547229,,,2006,2006,5,10,24.4675,-83.3475,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899500226,,,1973,1973,5,19,28.133333,-84.983333,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
899496212,,,2003,2003,4,24,24.458933,-83.516617,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
899152713,,,2000,2000,5,12,24.342433,-82.619067,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
899152455,,,2003,2003,1,15,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
899152420,,,2000,2000,5,11,24.3074,-82.626367,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
893308247,http://grscicoll.org/institution/california-academy-sciences,,1969,1969,10,7,24.55,-88.45,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,600.0,"Pyrosoma atlanticum"
893308222,http://grscicoll.org/institution/california-academy-sciences,,1973,1973,3,2,26.85,-94.783333,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,480.0,"Pyrosoma atlanticum"
812197920,,1,,9999,99,99,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
775039358,,,1946,1946,1,1,-43.018613,147.921032,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
775039353,,,1946,1946,1,1,-43.178615,147.851036,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039351,,,1943,1943,1,1,-43.31862,147.341047,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039332,,,1946,1946,1,1,-43.018613,147.921032,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
775039331,,,1946,1946,1,1,-43.178615,147.851036,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039330,,,1946,1946,1,1,-43.178615,147.851036,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039328,,,2007,2007,1,1,-54.6183,146.8933,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039325,,,1998,1998,1,1,-42.50861,147.911024,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
775039227,,,1981,1981,1,1,-42.128604,148.291012,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
735980220,,0,,9999,99,99,NaN,NaN,"Pyrosoma elegans Lesueur, 1813",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma elegans"
699191134,,,1958,1958,1,1,NaN,NaN,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum Peron, 1804"
699191130,,,1954,1954,6,29,NaN,NaN,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,108.0,"Pyrosoma atlanticum atlanticum (Peron, 1804)"
609410904,http://grscicoll.org/institution/california-academy-sciences,,1956,1956,7,18,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,170.0,"Pyrosoma"
609379921,http://grscicoll.org/institution/california-academy-sciences,,1965,1965,10,1,NaN,NaN,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
609362692,http://grscicoll.org/institution/california-academy-sciences,,1975,1975,1,2,29.133333,-118.358333,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
477208076,b4640710-8e03-11d8-b956-b8a03c50a862,,1861,1861,7,1,-35.508333,7.508333,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
476915673,b4640710-8e03-11d8-b956-b8a03c50a862,,,9999,99,99,26.091955,120.541541,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma"
4067529524,,,2021,2021,8,22,34.407561,-119.842606,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4067347249,,,2023,2023,3,19,-35.476211,174.450121,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4067269779,,,2023,2023,3,14,36.615617,-121.89933,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4067150766,,,2022,2022,10,15,39.559172,-123.766738,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4062859606,,,2023,2023,3,6,35.358758,-120.856861,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4054949250,,,2023,2023,3,6,35.28812,-120.883024,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4039303669,,,2023,2023,2,14,28.949991,-13.591198,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4029631439,ALMNH,,2015,2015,12,31,-74.951333,-26.127,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,291.0,"Pyrosoma"
4029017578,,,2023,2023,1,30,28.918208,-13.664598,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028912471,,,2023,2023,1,31,28.919371,-13.671782,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028889296,,,2023,2023,1,28,34.507477,-120.500809,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028878288,,,2023,2023,1,30,28.917817,-13.665319,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028833506,,,2021,2021,5,23,33.88587,-118.414025,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028832629,,,2021,2021,6,6,34.40331,-119.745438,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028773090,,,2023,2023,1,23,33.446081,-118.482372,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028762254,,,2023,2023,1,27,34.411281,-119.882063,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028737020,,,2021,2021,6,6,34.40364,-119.745736,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4028691876,,,2021,2021,6,6,34.403101,-119.74503,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4022223846,,,2023,2023,1,12,34.03492,-118.855697,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4022093863,,,2023,2023,1,20,36.605113,-121.960083,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4022010817,,,2022,2022,12,17,34.407253,-119.84527,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4022006551,,,2022,2022,12,26,35.37353,-120.865057,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4021988447,,,2022,2022,10,12,34.411505,-119.883103,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4021971153,,,2023,2023,1,19,36.619744,-121.941892,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4018559836,,,2023,2023,1,10,34.416834,-119.83221,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4018209001,,,2023,2023,1,12,36.6008,-121.88551,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4015270006,,,2023,2023,1,5,34.147311,-119.216828,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4011786620,,,2022,2022,12,1,38.733742,-123.490172,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4011646200,,,2022,2022,12,29,28.918699,-13.668595,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009923589,,,2022,2022,12,1,38.731953,-123.489608,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009854102,,,2022,2022,12,24,34.40613,-119.877975,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009840607,,,2022,2022,12,1,38.732558,-123.489533,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009827593,,,2022,2022,12,1,38.73335,-123.490006,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009816605,,,2022,2022,12,1,38.73335,-123.490014,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009724617,,,2022,2022,12,1,38.734336,-123.490525,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009709610,,,2022,2022,12,1,38.729242,-123.485161,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009663342,,,2020,2020,12,24,36.45692,-121.925336,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4009659409,,,2021,2021,11,26,40.869522,-124.162186,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
4006594029,,,2022,2022,12,17,-39.774648,177.002071,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3994256084,,,2022,2022,7,22,33.568209,-117.834237,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3994207795,,,2022,2022,12,6,28.918808,-13.664819,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3994086518,,,2022,2022,9,6,34.40822,-119.880188,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988666836,,,2022,2022,12,1,38.734317,-123.490486,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988661101,,,2022,2022,12,4,-41.377687,175.03574,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988648819,,,2022,2022,12,1,38.732392,-123.489617,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988633817,,,2022,2022,12,1,38.734294,-123.490464,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988625854,,,2022,2022,12,1,38.734347,-123.490531,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988594618,,,2022,2022,11,22,36.238208,-121.81649,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988582826,,,2022,2022,12,1,38.734481,-123.490608,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988565878,,,2022,2022,12,1,34.408245,-119.880135,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988562863,,,2022,2022,12,1,38.734344,-123.490517,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988539824,,,2022,2022,12,1,38.733794,-123.490219,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3988435831,,,2022,2022,12,1,38.734014,-123.490289,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3986163642,,,2022,2022,6,21,34.477085,-120.027153,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3986076645,,,2022,2022,6,19,34.044228,-118.933853,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3986062610,,,2022,2022,6,19,34.044746,-118.934113,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3986059180,,,2022,2022,11,14,36.840613,-121.802948,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3986012618,,,2022,2022,6,1,33.861197,-118.4031,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985970399,,,2022,2022,11,25,34.049167,-119.555353,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985867953,,,2022,2022,11,22,35.922672,-121.468473,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985835532,,,2022,2022,11,19,36.237653,-121.816308,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985776623,,,2022,2022,6,19,34.044429,-118.934011,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985627620,,,2022,2022,6,19,34.044429,-118.934105,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3985621888,,,2022,2022,11,8,36.949413,-122.060504,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3970719478,,,,9999,99,99,33.415817,126.922683,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum P?on, 1804"
3970719475,,,,9999,99,99,33.545339,127.615806,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum P?on, 1804"
3970719472,,,,9999,99,99,33.404828,127.777489,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum P?on, 1804"
3970701587,,,,9999,99,99,33.2275,126.567222,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum P?on, 1804"
3966747450,,,2012,2012,1,5,-42.390215,145.233749,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966745372,,,2021,2021,6,13,34.460377,-120.082198,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966739592,,,2017,2017,4,8,33.446772,-118.485009,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966728341,,,2022,2022,11,14,34.428711,-119.912651,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966725982,,,2022,2022,11,12,-36.091804,173.863871,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966721414,,,2022,2022,1,24,36.949999,-122.05927,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966696483,,,2022,2022,7,13,36.659353,-121.8236,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966653561,,,2019,2019,6,29,-42.055979,148.297292,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966646372,,,2021,2021,6,21,33.862255,-118.403313,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966645516,,,2022,2022,8,29,34.40097,-119.73896,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966635549,,,2022,2022,9,25,34.028869,-119.876596,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966622373,,,2021,2021,6,20,34.407337,-119.877388,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966599348,,,2021,2021,1,7,36.96275,-122.020622,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966596661,,,2022,2022,11,6,37.248024,-122.418849,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966570647,,,2022,2022,11,3,32.942917,-117.263122,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966562602,,,2022,2022,1,17,39.455931,-123.80615,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966562398,,,2021,2021,7,21,36.89972,-121.849097,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966524405,,,2022,2022,1,18,33.604409,-117.885895,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966513407,,,2022,2022,1,26,43.08547,-124.434479,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966479362,,,2021,2021,6,14,34.462765,-120.069148,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966478454,,,2022,2022,6,3,33.809708,-118.392787,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966381077,,,2022,2022,11,7,34.505042,-120.500289,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966360389,,,2021,2021,11,27,39.508633,-123.784797,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966358527,,,2022,2022,8,19,33.877595,-118.40988,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3966350452,,,2022,2022,6,10,33.868137,-118.405625,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3963256806,,,2022,2022,11,3,-36.100426,173.872079,"Pyrosoma atlanticum Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,,"Pyrosoma atlanticum"
3962572605,,,2015,2015,6,29,-33.804,-80.832,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,5.0,""
3962572604,,,2017,2017,11,22,-29.44,-71.565,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,254.5,""
3962572477,,,2018,2018,3,4,-30.152,-71.375,"Pyrosoma Péron, 1804",Chordata,Thaliacea,Pyrosomatida,Pyrosomatidae,,Pyrosoma,0.0,""
