gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1851007528																										SPC-STB-forage-101544										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":13, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101544		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.554Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.554Z	2023-01-06T22:31:17.829Z	false											
1851007524																										SPC-STB-forage-101537										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":13.7, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101537		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.546Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.546Z	2023-01-06T22:31:17.829Z	false											
1851007522																										SPC-STB-forage-101513										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.9, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":25, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101513		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.547Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.547Z	2023-01-06T22:31:17.829Z	false											
1851007518																										SPC-STB-forage-101510										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.7, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":25, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101510		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.547Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.547Z	2023-01-06T22:31:17.829Z	false											
1851007512																										SPC-STB-forage-101514										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.8, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":25.3, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101514		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.547Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.547Z	2023-01-06T22:31:17.829Z	false											
1851007509																										SPC-STB-forage-101547										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.1, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":11.1, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101547		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.553Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.553Z	2023-01-06T22:31:17.829Z	false											
1851007505																										SPC-STB-forage-101509										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.9, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":25, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101509		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.548Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.548Z	2023-01-06T22:31:17.829Z	false											
1851007503																										SPC-STB-forage-101516										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.3, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":19.1, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101516		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.547Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.547Z	2023-01-06T22:31:17.829Z	false											
1851007263																										SPC-STB-forage-101541										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Almost complete"", ""weightInGrams"":0.3, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":17.4, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":286, ""netSpeed"":3 }"	SPC-STB-forage-101541		NEC3013/M090/48	ElodieV						Unknown							PRESENT																			2014-12-01T00:00:00	23:16+1100			2014	12	1													Coral sea		New Caledonia	NC				New Caledonia									-19.40115	160.37675																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.553Z								CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.553Z	2023-01-06T22:31:17.829Z	false											
1851006520																										SPC-STB-forage-107668										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":16.2, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107668		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.007Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.007Z	2023-01-06T22:31:17.829Z	false											
1851006503																										SPC-STB-forage-107623										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":19.6, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107623		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:27.995Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:27.995Z	2023-01-06T22:31:17.829Z	false											
1851006422																										SPC-STB-forage-107662										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.3, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":21.8, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107662		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.017Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.017Z	2023-01-06T22:31:17.829Z	false											
1851006293																										SPC-STB-forage-107593										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":18.8, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107593		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.495Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.495Z	2023-01-06T22:31:17.829Z	false											
1851006290																										SPC-STB-forage-107658										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.1, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":15.5, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107658		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.020Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.020Z	2023-01-06T22:31:17.829Z	false											
1851006285																										SPC-STB-forage-107650										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.3, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":21, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107650		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.024Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.024Z	2023-01-06T22:31:17.829Z	false											
1851006268																										SPC-STB-forage-107622										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":17, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107622		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:27.995Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:27.995Z	2023-01-06T22:31:17.829Z	false											
1851006265																										SPC-STB-forage-107641										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":15.2, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107641		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:27.993Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:27.993Z	2023-01-06T22:31:17.829Z	false											
1851006264																										SPC-STB-forage-107583										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":16, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107583		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.496Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.496Z	2023-01-06T22:31:17.829Z	false											
1851006262																										SPC-STB-forage-107575										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.1, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":14.3, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107575		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.497Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.497Z	2023-01-06T22:31:17.829Z	false											
1851006260																										SPC-STB-forage-107613										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.1, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":15.6, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107613		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:27.997Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:27.997Z	2023-01-06T22:31:17.829Z	false											
1851006257																										SPC-STB-forage-107595										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.2, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":16.8, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107595		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.495Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.495Z	2023-01-06T22:31:17.829Z	false											
1851006247																										SPC-STB-forage-107647										CC_BY_NC_4_0																											PRESERVED_SPECIMEN			"{ ""forageState"":""Complete"", ""weightInGrams"":0.1, ""lengthType"":""Tip of snout to end of tail"", ""lengthInMillimeters"":14.2, ""dayOrNight"":""night"", ""towMethod"":""Horizontal"", ""netDirection"":233, ""netSpeed"":3 }"	SPC-STB-forage-107647		NEC3010/M084/41	ElodieV						Unknown							PRESENT																			2014-11-29T00:00:00	22:14+1100			2014	11	29													Coral sea		New Caledonia	NC				New Caledonia									-23.050833	162.483333																																		sp.		ElodieV														Pyrosomella van Soest, 1979								Animalia	Chordata	Thaliacea	Pyrosomatida	Pyrosomatidae		Pyrosomella	Pyrosomella						GENUS				ACCEPTED			7c0cd863-8b81-4937-84f9-2f596fd3fa79	NC	2023-01-25T06:43:28.024Z			110.0	0.0				COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH;RECORDED_DATE_INVALID		true	false	2498553	2498553	1	44	207	540	7346	2498553				Pyrosomella van Soest, 1979	Pyrosomella		EML	2023-01-25T06:43:28.024Z	2023-01-06T22:31:17.829Z	false											
