Lon_dec,Lat_dec,Year,Scientific_name,Original_scientific_name,Depth_min,Depth_max,SST,Genus,Species,Year_extra,Month,Day
-178.9468333,-30.3321667,NaN,Pyrosoma,"Pyrosoma",2815,2855,20.66,Pyrosoma,,2016,10,31
-60.48712921,24.86887932,NaN,Pyrosomella,"Pyrosamella sp",100,200,26.38,Pyrosomella,,NaN,NaN,NaN
160.37675,-19.40115,2014,Pyrosomella,"Pyrosomella",NaN,NaN,26.17,Pyrosomella,,2014,12,1
160.37675,-19.40115,2014,Pyrosomella,"Pyrosomella",NaN,NaN,26.17,Pyrosomella,,2014,12,1
160.37675,-19.40115,2014,Pyrosomella,"Pyrosomella",NaN,NaN,26.17,Pyrosomella,,2014,12,1
162.4833333,-23.05083333,2014,Pyrosomella,"Pyrosomella",110,110,24.3,Pyrosomella,,2014,11,29
162.4833333,-23.05083333,2014,Pyrosomella,"Pyrosomella",110,110,24.3,Pyrosomella,,2014,11,29
162.4833333,-23.05083333,2014,Pyrosomella,"Pyrosomella",110,110,24.3,Pyrosomella,,2014,11,29
160.9478,-21.70766667,2014,Pyrosomella,"Pyrosomella",540,540,24.88,Pyrosomella,,2014,12,5
160.9478,-21.70766667,2014,Pyrosomella,"Pyrosomella",540,540,24.88,Pyrosomella,,2014,12,5
167.49985,-25.06183333,2014,Pyrosomella,"Pyrosomella",475,475,23.62,Pyrosomella,,2014,11,24
167.49985,-25.06183333,2014,Pyrosomella,"Pyrosomella",475,475,23.62,Pyrosomella,,2014,11,24
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
40.65,-3.1,1964,Pyrosomatidae,"Pyrosomatidae",0,100,27.13,,,1964,NaN,NaN
91.45,-9.27,1962,Pyrosomatidae,"Pyrosomatidae",0,201,28.18,,,1962,NaN,NaN
90.28,17.1,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.31,,,1963,NaN,NaN
51.57,7.95,1964,Pyrosomatidae,"Pyrosomatidae",0,197,27.18,,,1964,NaN,NaN
91,11.5,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.83,,,1963,NaN,NaN
77.1,5.1,1962,Pyrosomatidae,"Pyrosomatidae",0,200,28.83,,,1962,NaN,NaN
109.97,-24.45,1963,Pyrosomatidae,"Pyrosomatidae",0,199,23.45,,,1963,NaN,NaN
72.97,14.42,1965,Pyrosomatidae,"Pyrosomatidae",0,200,28.81,,,1965,NaN,NaN
87,19,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.35,,,1964,NaN,NaN
110,-21.5,1963,Pyrosomatidae,"Pyrosomatidae",0,199,25.07,,,1963,NaN,NaN
23.1,-36.53,1962,Pyrosomatidae,"Pyrosomatidae",0,200,21.19,,,1962,NaN,NaN
43.95,12.37,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.57,,,1964,NaN,NaN
75.18,0.13,1963,Pyrosomatidae,"Pyrosomatidae",0,200,29.29,,,1963,NaN,NaN
57.95,9.65,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.67,,,1964,NaN,NaN
94,-19.97,1963,Pyrosomatidae,"Pyrosomatidae",0,200,24.5,,,1963,NaN,NaN
87,18,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.39,,,1964,NaN,NaN
108.42,-21.75,1962,Pyrosomatidae,"Pyrosomatidae",0,200,24.6,,,1962,NaN,NaN
87.42,13.33,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.71,,,1963,NaN,NaN
97.98,7.68,1963,Pyrosomatidae,"Pyrosomatidae",0,130,29.3,,,1963,NaN,NaN
88.93,0,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.32,,,1962,NaN,NaN
87,0.02,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.31,,,1962,NaN,NaN
55,5,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.98,,,1964,NaN,NaN
81.18,12,1965,Pyrosomatidae,"Pyrosomatidae",0,204,28.9,,,1965,NaN,NaN
-118.43,8.53,1967,Pyrosomatidae,"Pyrosomatidae",0,214,27.66,,,1967,NaN,NaN
154.42,-43.25,1967,Pyrosomatidae,"Pyrosomatidae",0,300,13.83,,,1967,NaN,NaN
57.95,1.53,1965,Pyrosomatidae,"Pyrosomatidae",0,201,28.87,,,1965,NaN,NaN
110,-32,1963,Pyrosomatidae,"Pyrosomatidae",0,199,19.25,,,1963,NaN,NaN
28.98,-37.25,1963,Pyrosomatidae,"Pyrosomatidae",0,200,20.01,,,1963,NaN,NaN
67,3,1963,Pyrosomatidae,"Pyrosomatidae",0,200,29.35,,,1963,NaN,NaN
48,-4.28,1965,Pyrosomatidae,"Pyrosomatidae",0,199,27.77,,,1965,NaN,NaN
110,-32,1963,Pyrosomatidae,"Pyrosomatidae",0,200,19.25,,,1963,NaN,NaN
-84.02,-7.12,1967,Pyrosomatidae,"Pyrosomatidae",0,160,22.95,,,1967,NaN,NaN
75.1,-9.35,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.96,,,1964,NaN,NaN
106.9,-9,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.02,,,1963,NaN,NaN
114.5,-37.5,1965,Pyrosomatidae,"Pyrosomatidae",0,200,16.63,,,1965,NaN,NaN
110,-27.5,1963,Pyrosomatidae,"Pyrosomatidae",0,200,22.12,,,1963,NaN,NaN
52.33,-9.17,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.41,,,1964,NaN,NaN
66.93,0.03,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.37,,,1962,NaN,NaN
76.92,-9.1,1962,Pyrosomatidae,"Pyrosomatidae",0,200,27.99,,,1962,NaN,NaN
48.52,12.72,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.64,,,1964,NaN,NaN
35.67,-36.83,1962,Pyrosomatidae,"Pyrosomatidae",0,200,19.52,,,1962,NaN,NaN
147.97667,-18.19267,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.47,,,1986,5,NaN
146.87167,-17.58283,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.53,,,1986,5,NaN
146.2755,-14.05517,1988,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,27.15,,,1988,9,NaN
148.52,-18.152,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.41,,,1986,5,NaN
146.99667,-17.17217,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.64,,,1986,5,NaN
146.93,-17.58167,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.54,,,1986,5,NaN
147.165,-17.86183,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.54,,,1986,5,NaN
147.28667,-18.06933,1986,Pyrosomatidae,"PYROSOMATIDAE",NaN,NaN,26.48,,,1986,5,NaN
78.67,6.98,1965,Pyrosomatidae,"Pyrosomatidae",0,204,28.27,,,1965,NaN,NaN
42.57,-7.1,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.71,,,1964,NaN,NaN
110.17,-40.4,1965,Pyrosomatidae,"Pyrosomatidae",0,200,12.98,,,1965,NaN,NaN
28.22,-36.55,1962,Pyrosomatidae,"Pyrosomatidae",0,200,20.39,,,1962,NaN,NaN
59.85,-38.37,1963,Pyrosomatidae,"Pyrosomatidae",0,193,16.32,,,1963,NaN,NaN
54.97,-19.95,1964,Pyrosomatidae,"Pyrosomatidae",0,200,26.15,,,1964,NaN,NaN
92.98,10.62,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.89,,,1963,NaN,NaN
-95.092,-5.025,1967,Pyrosomatidae,"Pyrosomatidae",0,173,24.53,,,1967,NaN,NaN
52.97,0.483,1962,Pyrosomatidae,"Pyrosomatidae",0,200,28.15,,,1962,NaN,NaN
125.06,22.06,1981,Pyrosomatidae,"Pyrosomatidae",0,680,26.77,,,1981,NaN,NaN
91,13,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.74,,,1963,NaN,NaN
93.88,-0.183,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.41,,,1964,NaN,NaN
47.35,3.1,1965,Pyrosomatidae,"Pyrosomatidae",0,197,26.9,,,1965,NaN,NaN
176.18,-17.82,1962,Pyrosomatidae,"Pyrosomatidae",0,140,27.7,,,1962,NaN,NaN
71.5,20.33,1963,Pyrosomatidae,"Pyrosomatidae",0,23,27.26,,,1963,NaN,NaN
90.28,17.1,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.31,,,1963,NaN,NaN
-112,-10,1967,Pyrosomatidae,"Pyrosomatidae",0,210,25.44,,,1967,NaN,NaN
62.32,4,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.17,,,1962,NaN,NaN
105.2,-14,1962,Pyrosomatidae,"Pyrosomatidae",0,200,27.54,,,1962,NaN,NaN
61.62,24.8,1963,Pyrosomatidae,"Pyrosomatidae",0,100,27.08,,,1963,NaN,NaN
89.67,5.33,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.04,,,1964,NaN,NaN
110,-14,1963,Pyrosomatidae,"Pyrosomatidae",0,199,27.81,,,1963,NaN,NaN
92.77,15.57,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.42,,,1964,NaN,NaN
-158.53,21.6,1956,Pyrosomatidae,"Pyrosomatidae",0,52,25.51,,,1956,NaN,NaN
83.17,13.1,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.77,,,1963,NaN,NaN
-179.54,-71.84,1972,Pyrosomatidae,"Pyrosomatidae",0,500,-1.67,,,1972,NaN,NaN
105.87,-20.95,1964,Pyrosomatidae,"Pyrosomatidae",0,200,24.65,,,1964,NaN,NaN
-118.97,-10.03,1968,Pyrosomatidae,"Pyrosomatidae",0,212,26.02,,,1968,NaN,NaN
94,10,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.92,,,1963,NaN,NaN
65.1,13.6,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.93,,,1964,NaN,NaN
94,2,1963,Pyrosomatidae,"Pyrosomatidae",0,200,29.45,,,1963,NaN,NaN
50.38,-10.72,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27,,,1964,NaN,NaN
69.9,3.55,1963,Pyrosomatidae,"Pyrosomatidae",0,200,29.27,,,1963,NaN,NaN
75,9.38,1965,Pyrosomatidae,"Pyrosomatidae",0,200,28.87,,,1965,NaN,NaN
36.1,-34.25,1964,Pyrosomatidae,"Pyrosomatidae",0,200,20.72,,,1964,NaN,NaN
94.18,-2.67,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.23,,,1962,NaN,NaN
44.38,-10.57,1964,Pyrosomatidae,"Pyrosomatidae",0,100,27.4,,,1964,NaN,NaN
36.78,-35.73,1964,Pyrosomatidae,"Pyrosomatidae",0,200,19.82,,,1964,NaN,NaN
90.1,14,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.67,,,1963,NaN,NaN
56.5,11.1,1964,Pyrosomatidae,"Pyrosomatidae",0,40,27.18,,,1964,NaN,NaN
51,4.65,1964,Pyrosomatidae,"Pyrosomatidae",0,188,27.53,,,1964,NaN,NaN
36.28,-36.57,1962,Pyrosomatidae,"Pyrosomatidae",0,200,19.5,,,1962,NaN,NaN
95,12.95,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.91,,,1963,NaN,NaN
110.5,-9.7,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.95,,,1964,NaN,NaN
65.1,11.47,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.32,,,1964,NaN,NaN
35.97,-36.83,1962,Pyrosomatidae,"Pyrosomatidae",0,200,19.47,,,1962,NaN,NaN
55.25,-35.7,1964,Pyrosomatidae,"Pyrosomatidae",0,200,17.95,,,1964,NaN,NaN
110,-27.5,1963,Pyrosomatidae,"Pyrosomatidae",0,199,22.12,,,1963,NaN,NaN
85.25,18.98,1965,Pyrosomatidae,"Pyrosomatidae",0,136,28.32,,,1965,NaN,NaN
71.48,0.08,1963,Pyrosomatidae,"Pyrosomatidae",0,200,29.33,,,1963,NaN,NaN
161.82,-47.62,1966,Pyrosomatidae,"Pyrosomatidae",0,100,10.66,,,1966,NaN,NaN
69.33,-35.1,1964,Pyrosomatidae,"Pyrosomatidae",0,200,17.56,,,1964,NaN,NaN
38.65,-30.1,1964,Pyrosomatidae,"Pyrosomatidae",0,200,23.27,,,1964,NaN,NaN
27.35,-38.85,1962,Pyrosomatidae,"Pyrosomatidae",0,200,17.3,,,1962,NaN,NaN
79.1,0.03,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.27,,,1962,NaN,NaN
93.93,9.35,1964,Pyrosomatidae,"Pyrosomatidae",0,200,28.93,,,1964,NaN,NaN
59.98,0.95,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.05,,,1964,NaN,NaN
37.62,-33.2,1962,Pyrosomatidae,"Pyrosomatidae",0,200,21.2,,,1962,NaN,NaN
65.83,23.55,1963,Pyrosomatidae,"Pyrosomatidae",0,200,27.36,,,1963,NaN,NaN
-101.2,15.58,1967,Pyrosomatidae,"Pyrosomatidae",0,201,29.11,,,1967,NaN,NaN
-158.32,21.1717,1958,Pyrosomatidae,"Pyrosomatidae",0,60,25.71,,,1958,NaN,NaN
36,-32.18,1962,Pyrosomatidae,"Pyrosomatidae",0,200,22,,,1962,NaN,NaN
-179.54,-71.8467,1972,Pyrosomatidae,"Pyrosomatidae",0,500,-1.67,,,1972,NaN,NaN
84,13.58,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.73,,,1963,NaN,NaN
105.1,-13.53,1962,Pyrosomatidae,"Pyrosomatidae",0,201,27.62,,,1962,NaN,NaN
89.1,-1.1,1962,Pyrosomatidae,"Pyrosomatidae",0,200,29.28,,,1962,NaN,NaN
110,-41.8,1962,Pyrosomatidae,"Pyrosomatidae",0,199,12.03,,,1962,NaN,NaN
54.55,-13.45,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27.05,,,1964,NaN,NaN
50.38,-10.72,1964,Pyrosomatidae,"Pyrosomatidae",0,200,27,,,1964,NaN,NaN
78.1,-24.63,1964,Pyrosomatidae,"Pyrosomatidae",0,199,23.34,,,1964,NaN,NaN
167.38,-43.2,1967,Pyrosomatidae,"Pyrosomatidae",0,10,14.24,,,1967,NaN,NaN
83,15,1964,Pyrosomatidae,"Pyrosomatidae",0,129,28.7,,,1964,NaN,NaN
92.5,5.33,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.1,,,1964,NaN,NaN
65.1,2,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.33,,,1964,NaN,NaN
71.32,-30,1960,Pyrosomatidae,"Pyrosomatidae",0,115,20.93,,,1960,NaN,NaN
71.33,-51,1965,Pyrosomatidae,"Pyrosomatidae",0,200,2.79,,,1965,NaN,NaN
26.65,-38.28,1962,Pyrosomatidae,"Pyrosomatidae",0,200,17.53,,,1962,NaN,NaN
65,-2.63,1964,Pyrosomatidae,"Pyrosomatidae",0,200,29.09,,,1964,NaN,NaN
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
165.20455,-23.50305,2014,Pyrosomella,"Pyrosomella",35,35,24.12,Pyrosomella,,2014,11,26
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.3643333,-19.39633333,2014,Pyrosomella,"Pyrosomella",470,470,26.17,Pyrosomella,,2014,12,2
160.37675,-19.40115,2014,Pyrosomella,"Pyrosomella",NaN,NaN,26.17,Pyrosomella,,2014,12,1
160.37675,-19.40115,2014,Pyrosomella,"Pyrosomella",NaN,NaN,26.17,Pyrosomella,,2014,12,1
93.87,-5.37,1963,Pyrosomatidae,"Pyrosomatidae",0,200,28.85,,,1963,NaN,NaN
103.83,1.215,1970,Pyrosoma,"Pyrosoma",0,0,29.18,Pyrosoma,,1970,NaN,NaN
-66.01200104,42.12799835,1999,Pyrosoma,"Pyrosoma",39,101,10.46,Pyrosoma,,1999,1,NaN
